Odometry_Theta (abs),Integrated_Theta (abs),Difference (°),Sampling_Rate
2.6119509149410094,2.7171213458487786,6.025821820587404,
2.6119509149410094,2.7174805234358965,6.046401180424952,
2.6119509149410094,2.7178825438128698,6.069435251303776,
2.6130022352806246,2.718284564189843,6.032233103806391,
2.6130022352806246,2.7186865845668162,6.055267174685215,
2.6130022352806246,2.7191002893410228,6.078970712211663,
2.6141095363279185,2.7195139941152293,6.039230573077751,
2.6141095363279185,2.719927698889436,6.062934110604199,
2.6141095363279185,2.720360098699216,6.087708794766849,
2.6153590931845665,2.7207924985089957,6.0408891447819375,
2.6153590931845665,2.7212248983187757,6.065663828944587,
2.6153590931845665,2.72162146597704,6.088385482054514,
2.6163945492971603,2.722018033635304,6.051779870041793,
2.6163945492971603,2.7224146012935684,6.07450152315172,
2.6163945492971603,2.7227285992113845,6.092492278618482,
2.617241850679344,2.7230425971292007,6.06193624091053,
2.617241850679344,2.723356595047017,6.079926996377292,
2.617241850679344,2.7236090551394043,6.094391894166575,
2.6179179096970686,2.7238615152317918,6.070121463538466,
2.6179179096970686,2.724113975324179,6.084586361327749,
2.6179179096970686,2.724322813666896,6.096551916965928,
2.6184660087742917,2.724531652009613,6.077113708724208,
2.6184660087742917,2.7247404903523296,6.089079264362387,
2.6184660087742917,2.724913496543531,6.098991788947868,
2.6189720827641936,2.7250865027347326,6.079908409790625,
2.6189720827641936,2.725259508925934,6.089820934376106,
2.6189720827641936,2.725441862634922,6.100269032279676,
2.619465641914959,2.72562421634391,6.082438273904331,
2.619465641914959,2.725806570052898,6.0928863718079,
2.619465641914959,2.7259725656057596,6.102397216404802,
2.619465641914959,2.726138561158621,6.111908061001705,
2.6203917667651035,2.7262780720777537,6.066838402648523,
2.6203917667651035,2.7264175829968864,6.0748317895108155,
2.6203917667651035,2.726557093916019,6.082825176373109,
2.6203917667651035,2.7266716781210545,6.089390367720499,
2.6206995666237,2.72678626232609,6.078319926235586,
2.6206995666237,2.7269008465311253,6.084885117582976,
2.6206995666237,2.7270029673791116,6.0907362111728895,
2.620973094602866,2.727105088227098,6.080915305977841,
2.620973094602866,2.7271776086020934,6.0850704173937835,
2.6211367523993783,2.7272501289770887,6.079848627785173,
2.6211367523993783,2.727322649352084,6.0840037392011155,
2.6211367523993783,2.7273951697270795,6.088158850617057,
2.6211367523993783,2.727453668825395,6.091510602055866,
2.621332332373059,2.727512167923711,6.083656446445485,
2.621332332373059,2.7275706670220266,6.087008197884295,
2.621332332373059,2.727593333968827,6.088306918270407,
2.621394562394969,2.7276160009156274,6.086040121042083,
2.621394562394969,2.727638667862428,6.087338841428195,
2.621394562394969,2.7276449766531017,6.087700308507639,
2.621394562394969,2.7276512854437756,6.088061775587083,
2.621394562394969,2.7276575942344494,6.0884232426665275,
2.621394562394969,2.7277565992431736,6.094095811817079,
2.621660070260411,2.7278556042518978,6.0845559008502565,
2.621660070260411,2.727954609260622,6.090228470000808,
2.62213504265404,2.728131510250901,6.073150236595322,
2.62213504265404,2.72830841124118,6.083285916729994,
2.62213504265404,2.7285663240522764,6.098063232288175,
2.6227235734967507,2.728824236863373,6.079120214445754,
2.6227235734967507,2.7290821496744693,6.093897530003935,
2.6227235734967507,2.7293400624855657,6.108674845562116,
2.6238860515912514,2.7296875556754503,6.061979650160737,
2.6238860515912514,2.730035048865335,6.081889543350662,
2.6238860515912514,2.7303825420552195,6.1017994365405865,
2.6238860515912514,2.7308102681061057,6.126306334044167,
2.625039600782185,2.731237994156992,6.084719731446523,
2.625039600782185,2.7316657202078782,6.109226628950103,
2.625039600782185,2.7322585857396615,6.143195321740064,
2.626637027754274,2.732851451271445,6.085638190948958,
2.626637027754274,2.733444316803228,6.1196068837389195,
2.626637027754274,2.733869705974668,6.14397988791299,
2.627786612494289,2.734295095146108,6.102486538291562,
2.627786612494289,2.7347204843175477,6.126859542465634,
2.627786612494289,2.7347524987821346,6.128693836169834,
2.627786612494289,2.7347790605280125,6.130215712105136,
2.627945094147841,2.7348056222738903,6.122657258161652,
2.627945094147841,2.7348321840197682,6.124179134096955,
2.627945094147841,2.734923399430337,6.129405392149099,
2.628186209663653,2.735014614840906,6.120816748770098,
2.628186209663653,2.7351058302514746,6.126043006822242,
2.628186209663653,2.7351970456620434,6.131269264874386,
2.628186209663653,2.7353560305765647,6.140378429482709,
2.628714237543681,2.735515015491086,6.119233825100179,
2.628714237543681,2.7356740004056075,6.128342989708502,
2.628714237543681,2.7358415538781,6.137943096525085,
2.629167422252834,2.7360091073505926,6.121577632167356,
2.629167422252834,2.736173544983823,6.130999214544577,
2.6295341710987623,2.7363379826170533,6.119407635908803,
2.6295341710987623,2.7365024202502837,6.128829218286024,
2.6295341710987623,2.7366793212405627,6.138964898420696,
2.6300086583378537,2.7368562222308417,6.121914462322616,
2.6300086583378537,2.7370331232211207,6.132050142457288,
2.6300086583378537,2.7372100242113997,6.142185822591959,
2.6307044436538503,2.7374188625541165,6.114285816176359,
2.6307044436538503,2.7376277008968333,6.126251371814537,
2.6307044436538503,2.73783653923955,6.138216927452716,
2.6307044436538503,2.738116262925482,6.154243914086462,
2.6314552375680464,2.738395986611414,6.127253578152659,
2.6314552375680464,2.738675710297346,6.143280564786404,
2.6314552375680464,2.7389694552599577,6.160110911397283,
2.6322447839973275,2.7392632002225694,6.131703579880731,
2.6322447839973275,2.739556945185181,6.148533926491609,
2.6322447839973275,2.739867827263735,6.166346157519008,
2.633090505076278,2.740178709342289,6.135702140077305,
2.633090505076278,2.74048491766195,6.15324658444566,
2.6337759653617447,2.7407911259816107,6.131517047432928,
2.6337759653617447,2.7410973343012714,6.149061491801284,
2.6337759653617447,2.741403542620932,6.166605936169639,
2.6343001321399644,2.741560190656007,6.1455486632954965,
2.6343001321399644,2.741716838691082,6.154523934574311,
2.6343001321399644,2.741873486726157,6.163499205853124,
2.6343001321399644,2.7420760933903496,6.1751077126125775,
2.634844701481021,2.742278700054542,6.155514694477265,
2.634844701481021,2.7424813067187346,6.167123201236718,
2.634844701481021,2.7427189665746265,6.180740107939016,
2.6354805786442084,2.7429566264305185,6.157923936901926,
2.6354805786442084,2.7431942862864105,6.171540843604223,
2.6354805786442084,2.743424156544147,6.1847114392081135,
2.636088742655352,2.7436540268018836,6.163036803721734,
2.636088742655352,2.74388389705962,6.176207399325624,
2.636687878275455,2.744091177482706,6.153755750356269,
2.636687878275455,2.7442984579057916,6.1656320437747665,
2.636687878275455,2.7445057383288773,6.177508337193264,
2.636687878275455,2.7446686180424766,6.186840657350803,
2.637117523274421,2.744831497756076,6.171556132378673,
2.637117523274421,2.7449943774696752,6.180888452536212,
2.637117523274421,2.7451245408710214,6.188346266080417,
2.6374671130513674,2.7452547042723676,6.175774060844677,
2.6374671130513674,2.745384867673714,6.183231874388881,
2.6374671130513674,2.7454971149993024,6.189663172406737,
2.637772218972787,2.745609362324891,6.178613188822798,
2.637772218972787,2.7457216096504795,6.1850444868406536,
2.637772218972787,2.7458837104042635,6.1943321758883645,
2.638199150381799,2.7460458111580475,6.179158497058105,
2.638199150381799,2.7462079119118314,6.188446186105816,
2.638199150381799,2.7464128554554703,6.200188586194778,
2.638748014320416,2.746617798999109,6.180483399074067,
2.638748014320416,2.746822742542748,6.19222579916303,
2.638748014320416,2.747003538332105,6.202584634846917,
2.639271086496374,2.747184334121462,6.182973642467692,
2.639271086496374,2.747365129910819,6.1933324781515795,
2.639271086496374,2.747467250758805,6.199183571741494,
2.639545316548756,2.7475693716067915,6.1893224407142595,
2.639545316548756,2.747671492454778,6.195173534304173,
2.639545316548756,2.7477471286690354,6.199507170159478,
2.639740332982965,2.747822764883293,6.192667187398926,
2.639740332982965,2.7478984010975505,6.19700082325423,
2.639740332982965,2.747965468753837,6.2008435169012746,
2.639920200893539,2.7480325364101232,6.194380538402579,
2.639920200893539,2.7480996040664096,6.1982232320496236,
2.639920200893539,2.7482180830705225,6.205011578946205,
2.6402258707597683,2.7483365620746354,6.194286332583527,
2.6402258707597683,2.7484550410787483,6.201074679480108,
2.6402258707597683,2.748573520082861,6.20786302637669,
2.6407467613001,2.748728610198305,6.186904205886535,
2.6407467613001,2.748883700313749,6.195790214945667,
2.6407467613001,2.7489951686795218,6.202176881853669,
2.6409933899232287,2.7491066370452946,6.194432769549265,
2.6409933899232287,2.7492181054110674,6.200819436457268,
2.6409933899232287,2.749261025313072,6.203278565699238,
2.6411086470986667,2.7493039452150763,6.199133945230016,
2.6411086470986667,2.7493468651170807,6.201593074471986,
2.6411086470986667,2.749389785019085,6.204052203713955,
2.6411086470986667,2.749393756930312,6.2042797774638645,
2.6411086470986667,2.749397728841539,6.204507351213774,
2.6411086470986667,2.7494017007527662,6.204734924963684,
2.6411086470986667,2.7494072305836244,6.205051760933275,
2.6411086470986667,2.7494127604144825,6.205368596902865,
2.6411086470986667,2.7494182902453406,6.205685432872456,
2.6414070263096194,2.7495211900531427,6.194485288090186,
2.6414070263096194,2.7496240898609448,6.200381012789953,
2.6414070263096194,2.749726989668747,6.206276737489721,
2.641597976304084,2.749797173164296,6.199357326795274,
2.641597976304084,2.749867356659845,6.203378544881707,
2.641597976304084,2.749937540155394,6.207399762968139,
2.641597976304084,2.7499890286153694,6.210349834418369,
2.641735113574059,2.750040517075345,6.205442519085087,
2.641735113574059,2.7500920055353206,6.208392590535317,
2.641735113574059,2.750131809598063,6.2106731953379235,
2.6418425716049656,2.750171613660805,6.206796908494808,
2.6418425716049656,2.7502114177235475,6.209077513297415,
2.6418425716049656,2.750228631951639,6.210063815914629,
2.6418425716049656,2.7502458461797303,6.211050118531843,
2.6418425716049656,2.7502630604078218,6.212036421149057,
2.6418425716049656,2.7504080240456634,6.220342225780247,
2.6422297227752174,2.750552987683505,6.20646590232246,
2.6422297227752174,2.7506979513213468,6.21477170695365,
2.6422297227752174,2.7509831277259873,6.231111111356268,
2.642975982972406,2.751268304130628,6.204692956041379,
2.642975982972406,2.7515534805352684,6.2210323604439965,
2.642975982972406,2.7520115860189613,6.247279871231402,
2.6443141276766173,2.7524696915026543,6.196857338089717,
2.6443141276766173,2.7529277969863473,6.223104848877123,
2.6443141276766173,2.753410829184138,6.250780555179456,
2.6456060325197788,2.7538938613819286,6.204435566436128,
2.6456060325197788,2.7543768935797193,6.232111272738463,
2.6456060325197788,2.754679986060118,6.249477192667454,
2.646397823642166,2.7549830785405165,6.2214768230277375,
2.646397823642166,2.755286171020915,6.238842742956729,
2.646397823642166,2.7555082516804963,6.251567027462213,
2.646998826914478,2.7557303323400775,6.2298563609906505,
2.646998826914478,2.7559524129996587,6.242580645496134,
2.646998826914478,2.756026491294285,6.246825019131757,
2.6471985397368507,2.7561005695889116,6.239626690930789,
2.6471985397368507,2.756174647883538,6.243871064566412,
2.6471985397368507,2.7561365559647255,6.241688558384898,
2.6470899061587447,2.756098464045913,6.245730297742262,
2.6470899061587447,2.7560603721271004,6.243547791560748,
2.6470899061587447,2.755971647820277,6.238464263239551,
2.646860695827531,2.755882923513454,6.246513519517701,
2.646860695827531,2.7557941992066306,6.241429991196504,
2.646860695827531,2.755601873244339,6.230410525266405,
2.6463516354544083,2.7554095472820475,6.248558070233584,
2.6463516354544083,2.755217221319756,6.237538604303485,
2.6463516354544083,2.7550015265629977,6.225180205078139,
2.645790792078335,2.7547858318062395,6.244955764269676,
2.645790792078335,2.7545701370494813,6.23259736504433,
2.645790792078335,2.7544268855555694,6.224389659034233,
2.6454093420744558,2.7542836340616574,6.238037428341652,
2.6454093420744558,2.7541403825677455,6.229829722331555,
2.6454093420744558,2.7541412386397104,6.229878771642102,
2.6454093420744558,2.7541420947116753,6.229927820952648,
2.6454093420744558,2.75414295078364,6.229976870263195,
2.6454093420744558,2.754259871868122,6.236675954940095,
2.6457094083619457,2.7543767929526037,6.226182507769663,
2.6457094083619457,2.754591862973845,6.238505112286568,
2.646390228695166,2.754806932995086,6.211819585103248,
2.646390228695166,2.755022003016327,6.224142189620152,
2.646390228695166,2.7550991971502157,6.228565087695139,
2.6466001824880223,2.7551763912841043,6.220958519546703,
2.6466001824880223,2.755253585417993,6.225381417621689,
2.6466001824880223,2.7552684627666375,6.226233826909368,
2.6466001824880223,2.755283340115282,6.227086236197048,
2.6466001824880223,2.7552982174639267,6.227938645484727,
2.6466001824880223,2.755428380865273,6.235396459028931,
2.646947984997848,2.755558544266619,6.2229266566560595,
2.646947984997848,2.7556887076679653,6.230384470200264,
2.646947984997848,2.7559364940014595,6.244581581330503,
2.6476736753967387,2.7561842803349537,6.217199695371146,
2.6476736753967387,2.756432066668448,6.231396806501385,
2.6476736753967387,2.7567265905908753,6.248271784222117,
2.6484733764601667,2.757021114513303,6.219327266136302,
2.6484733764601667,2.7573156384357302,6.236202243857035,
2.6484733764601667,2.757616394036682,6.253434270456491,
2.649279665547722,2.757917149637634,6.2244693352715625,
2.649279665547722,2.7582179052385856,6.24170136187102,
2.649279665547722,2.75840960646536,6.252685033092678,
2.649795280464872,2.7586013076921345,6.2341261457076715,
2.649795280464872,2.758793008918909,6.245109816929329,
2.649795280464872,2.7589075931239444,6.251675008276719,
2.650106071718318,2.75902217732898,6.240433172492066,
2.650106071718318,2.759136761534015,6.246998363839457,
2.650106071718318,2.759277830372779,6.255081012921431,
2.650483255225015,2.7594188992115427,6.241552638967734,
2.650483255225015,2.7595599680503065,6.249635288049708,
2.650483255225015,2.759689352491837,6.257048470484059,
2.6508257888236937,2.7598187369333673,6.244835923372683,
2.6508257888236937,2.7599481213748978,6.252249105807034,
2.6508257888236937,2.7600954218921863,6.26068880376776,
2.6512195572147954,2.7602427224094748,6.2465672348127,
2.6512195572147954,2.7603900229267633,6.255006932773425,
2.6512195572147954,2.760354267887397,6.2529583199214205,
2.6511285902332946,2.760318512848031,6.256121731184456,
2.6511285902332946,2.760282757808665,6.254073118332451,
2.6511285902332946,2.760261024045979,6.252827865457605,
2.6511285902332946,2.760239290283293,6.251582612582759,
2.6511285902332946,2.760217556520607,6.250337359707912,
2.6511285902332946,2.760195822757921,6.249092106833066,
2.6516118177187877,2.760341565355578,6.2297556471106095,
2.6516118177187877,2.760487307953235,6.238106082851628,
2.6516118177187877,2.760695367336136,6.250027007379954,
2.652081458764341,2.760903426719037,6.23503948211196,
2.652081458764341,2.761111486101938,6.2469604066402855,
2.652081458764341,2.7614192523412298,6.264594113228322,
2.652907344406841,2.7617270185805216,6.234908058140653,
2.652907344406841,2.7620347848198135,6.252541764728689,
2.652907344406841,2.762414994321951,6.274326164531949,
2.6539277373195675,2.762795203824089,6.237646356990926,
2.6539277373195675,2.7631754133262265,6.2594307567941865,
2.6539277373195675,2.763555622828364,6.281215156597446,
2.655605589256286,2.764058907981359,6.21391743713382,
2.655605589256286,2.7645621931343536,6.242753552292012,
2.655605589256286,2.7650654782873483,6.271589667450203,
2.655605589256286,2.765551626324401,6.2994438981919,
2.656908476617192,2.766037774361454,6.252648181972744,
2.656908476617192,2.7665239223985068,6.280502412714441,
2.6576352688563865,2.7667966354460987,6.254485591470901,
2.6576352688563865,2.7670693484936906,6.2701108981160685,
2.6576352688563865,2.767147321587395,6.274578427300908,
2.6578130552377384,2.7672252946810993,6.26885954717938,
2.6578130552377384,2.7673032677748037,6.273327076364219,
2.6578130552377384,2.767381240868508,6.277794605549059,
2.657387782150374,2.767252010651276,6.294756612562559,
2.657387782150374,2.7671227804340437,6.287352266529595,
2.657387782150374,2.7669935502168115,6.279947920496631,
2.6567788922609554,2.7667653921030047,6.301762244365716,
2.6567788922609554,2.766537233989198,6.288689747382919,
2.6567788922609554,2.766309075875391,6.275617250400122,
2.6567788922609554,2.7661634875020322,6.267275651060491,
2.6563907949625505,2.7660178991286735,6.28117038895989,
2.6563907949625505,2.7658723107553147,6.272828789620259,
2.6563907949625505,2.7658630403496773,6.272297634502864,
2.6563907949625505,2.76585376994404,6.271766479385469,
2.6563907949625505,2.765979259586493,6.278956506270629,
2.6566691265377425,2.766104749228946,6.270199308592061,
2.6566691265377425,2.766230238871399,6.277389335477221,
2.6566691265377425,2.766355728513852,6.284579362362382,
2.657110775244665,2.766487449834829,6.266821831192183,
2.657110775244665,2.7666191711558064,6.274368906956068,
2.657110775244665,2.7667508924767836,6.281915982719955,
2.657110775244665,2.766759538146904,6.282411343128908,
2.657110775244665,2.766768183817024,6.282906703537861,
2.657110775244665,2.7667768294871444,6.2834020639468156,
2.657110775244665,2.7668984243305195,6.29036893528276,
2.657436298015808,2.7670200191738945,6.2786847256968095,
2.657436298015808,2.7671416140172695,6.285651597032754,
2.658009542221689,2.7673574629983264,6.265174359032201,
2.658009542221689,2.7675733119793833,6.277541594658959,
2.658009542221689,2.76778916096044,6.289908830285716,
2.658643814098693,2.768006567861128,6.266024226515995,
2.658643814098693,2.768223974761816,6.278480724362434,
2.658643814098693,2.768441381662504,6.290937222208873,
2.6592732855763543,2.7686743677595027,6.268220283258268,
2.6592732855763543,2.7689073538565014,6.281569403301521,
2.6592732855763543,2.7691403399535,6.294918523344774,
2.6592732855763543,2.769231555364069,6.300144781396918,
2.659519045162864,2.7693227707746377,6.291290052367174,
2.659519045162864,2.7694139861852065,6.296516310419317,
2.659519045162864,2.769429642493667,6.29741335081685,
2.659519045162864,2.769445298802127,6.2983103912143825,
2.659519045162864,2.7694609551105875,6.299207431611915,
2.659519045162864,2.769474274539601,6.299970578679913,
2.659519045162864,2.7694875939686145,6.300733725747911,
2.659519045162864,2.769500913397628,6.301496872815909,
2.659519045162864,2.769510338027564,6.302036864334716,
2.659519045162864,2.7695197626575,6.302576855853523,
2.659519045162864,2.769529187287436,6.30311684737233,
2.659519045162864,2.7694817478508367,6.300398767872703,
2.659385779356958,2.769434308414237,6.305316256604905,
2.659385779356958,2.7693868689776378,6.302598177105277,
2.659385779356958,2.7692701021174546,6.29590792882979,
2.6590839017267003,2.7691533352572715,6.306513994697477,
2.6590839017267003,2.7690365683970883,6.299823746421989,
2.6590839017267003,2.7690078239960623,6.298176813558564,
2.6590090703796814,2.768979079595036,6.300817401054601,
2.6590090703796814,2.76895033519401,6.299170468191176,
2.6590090703796814,2.769091404032774,6.30725311727315,
2.6593771534760435,2.7692324728715376,6.294246158423466,
2.6593771534760435,2.7693735417103014,6.30232880750544,
2.6593771534760435,2.769689876507564,6.320453456301711,
2.660227716097777,2.7700062113048265,6.289844456661074,
2.660227716097777,2.770322546102089,6.307969105457345,
2.660227716097777,2.7708266102148995,6.336849851725391,
2.6617171548625382,2.77133067432771,6.280392042929437,
2.6617171548625382,2.7718347384405204,6.309272789197482,
2.6617171548625382,2.7723014124821845,6.336011242193148,
2.662955790867957,2.7727680865238487,6.291781079725371,
2.662955790867957,2.7732347605655128,6.318519532721037,
2.662955790867957,2.773579137916135,6.338250901471599,
2.663861800164972,2.7739235152667576,6.306071761303599,
2.663861800164972,2.77426789261738,6.325803130054162,
2.663861800164972,2.774440119848766,6.335671023529789,
2.6643341902466284,2.7746123470801516,6.318472959042655,
2.6643341902466284,2.7747845743115374,6.328340852518283,
2.6643341902466284,2.7747932199816576,6.328836212927237,
2.6643341902466284,2.774801865651778,6.32933157333619,
2.6643341902466284,2.774810511321898,6.329826933745144,
2.6643341902466284,2.7748191569920184,6.330322294154097,
2.6643341902466284,2.7746424102260376,6.320195450420812,
2.6643341902466284,2.774465663460057,6.310068606687527,
2.6643341902466284,2.7742515266229297,6.297799469681863,
2.6632985636738065,2.7740373897858026,6.3448673644504945,
2.6632985636738065,2.7738232529486755,6.33259822744483,
2.6632985636738065,2.7736036633928394,6.320016672670269,
2.662714102321754,2.7733840738370032,6.340922286656824,
2.662714102321754,2.773164484281167,6.328340731882261,
2.662714102321754,2.772944894725331,6.315759177107699,
2.662714102321754,2.7728616231372163,6.310988066555374,
2.662714102321754,2.772848457932501,6.3102337558887625,
2.6623420801329782,2.7728352927277857,6.33079474652422,
2.6623420801329782,2.7728221275230704,6.330040435857609,
2.6623420801329782,2.7729522909244166,6.337498249401814,
2.66268773792652,2.773082454325763,6.325151330220276,
2.66268773792652,2.773212617727109,6.33260914376448,
2.66268773792652,2.7733427811284552,6.340066957308684,
2.6635967106121923,2.773617052095678,6.3037012275918345,
2.6635967106121923,2.773891323062901,6.319415796456683,
2.6635967106121923,2.7741134037224824,6.332140080962167,
2.6640945543407937,2.7743354843820636,6.316340020961733,
2.6640945543407937,2.7745575650416447,6.329064305467217,
2.6640945543407937,2.774621516858669,6.332728474674898,
2.664267117785021,2.774685468675693,6.326505486830111,
2.664267117785021,2.7747494204927174,6.330169656037793,
2.664267117785021,2.7749403427596766,6.341108696149623,
2.6647788125452823,2.7751312650266358,6.322729786099525,
2.6647788125452823,2.775322187293595,6.333668826211355,
2.6647788125452823,2.775513109560554,6.344607866323185,
2.6647788125452823,2.775714937264931,6.3561717419727835,
2.665450483766603,2.7759167649693075,6.3292516914203025,
2.665450483766603,2.776118592673684,6.340815567069901,
2.665958796204904,2.7763079570210123,6.3225411875734014,
2.665958796204904,2.7764973213683404,6.33339096546555,
2.665958796204904,2.776643842925813,6.3417860323164215,
2.6662875548265745,2.776790364483286,6.331344617667036,
2.6662875548265745,2.7769368860407586,6.339739684517909,
2.6662875548265745,2.777146503343291,6.35174987126594,
2.6668480339012968,2.7773561206458237,6.3316469725269915,
2.6668480339012968,2.7775657379483563,6.343657159275023,
2.6668480339012968,2.777775355250889,6.355667346023055,
2.6670396912511967,2.7778315174697576,6.347904046870403,
2.6670396912511967,2.7778876796886265,6.351121904979678,
2.6670396912511967,2.7779438419074953,6.354339763088952,
2.6670396912511967,2.7780654367508704,6.3613066344248965,
2.667365214022339,2.7781870315942454,6.349622424838972,
2.667365214022339,2.7783086264376204,6.356589296174916,
2.667365214022339,2.7783476515405474,6.358825269867695,
2.6674714163868587,2.7783866766434744,6.354976296299196,
2.6674714163868587,2.778319763211486,6.351142439053538,
2.6673235938265565,2.778252849779498,6.355778190630015,
2.6673235938265565,2.77818593634751,6.351944333384357,
2.6673235938265565,2.7781190229155217,6.348110476138699,
2.6673235938265565,2.7779983612562607,6.341197072313995,
2.6669312528396545,2.7778776995969996,6.3567631511687726,
2.6669312528396545,2.7777570379377385,6.349849747344068,
2.6669312528396545,2.777529658783747,6.336821881471099,
2.66633188184148,2.7773022796297555,6.358135444156081,
2.66633188184148,2.777074900475764,6.345107578283112,
2.66633188184148,2.7767657305411397,6.3273934458768055,
2.66551670836966,2.7764565606065155,6.356385312976801,
2.66551670836966,2.776147390671891,6.338671180570495,
2.66551670836966,2.7758569157728403,6.322028194800391,
2.6647493481745506,2.7755664408737895,6.349351709576396,
2.6647493481745506,2.7752759659747386,6.3327087238062925,
2.6647493481745506,2.7751155773648843,6.3235191333796745,
2.6643312212174943,2.77495518875503,6.338286452893026,
2.6643312212174943,2.774794800145176,6.329096862466408,
2.6643312212174943,2.7747769611815674,6.328074765140753,
2.6643312212174943,2.774759122217959,6.327052667815098,
2.6643312212174943,2.7747412832543503,6.326030570489442,
2.6643312212174943,2.774828603865841,6.33103367299237,
2.664554061815464,2.774915924477332,6.323268949727454,
2.664554061815464,2.775003245088823,6.328272052230382,
2.664554061815464,2.775188714637073,6.338898674573314,
2.6650504297882374,2.7753741841853232,6.321085506990878,
2.6650504297882374,2.7755596537335734,6.33171212933381,
2.6650504297882374,2.775769271036106,6.343722316081842,
2.6655997050170166,2.7759788883386385,6.324261350429741,
2.6655997050170166,2.776188505641171,6.336271537177773,
2.6655997050170166,2.7764199338185387,6.349531395001345,
2.666221174288024,2.7766513619959063,6.32718368649911,
2.666221174288024,2.776882790173274,6.340443544322682,
2.666221174288024,2.7771142183506417,6.353703402146253,
2.666646318125494,2.777242044872541,6.336668374787905,
2.666646318125494,2.7773698713944404,6.343992295002575,
2.666646318125494,2.7774976979163397,6.351316215217245,
2.666646318125494,2.77753438613982,6.3534182955804885,
2.666745551763829,2.7775710743633,6.349834707281412,
2.666745551763829,2.77760776258678,6.3519367876446555,
2.666745551763829,2.7776226399354247,6.352789196932335,
2.666745551763829,2.7776375172840693,6.353641606220014,
2.666745551763829,2.777652394632714,6.354494015507694,
2.666745551763829,2.7777334835656804,6.359140069131896,
2.6669629940855266,2.777814572498647,6.351327595435298,
2.6669629940855266,2.7778956614316135,6.3559736490595,
2.6669629940855266,2.7780258248329597,6.363431462603705,
2.667313834966502,2.778155988234306,6.350787574387356,
2.667313834966502,2.778286151635652,6.358245387931561,
2.667313834966502,2.778350882412492,6.361954188249095,
2.667486602997118,2.778415613189332,6.355764109577569,
2.667486602997118,2.778480343966172,6.3594729098951035,
2.667486602997118,2.778451599565146,6.357825977031678,
2.667411196024916,2.77842285516412,6.360499545421287,
2.667411196024916,2.778394110763094,6.358852612557862,
2.667411196024916,2.7783513450853876,6.3564023197172785,
2.6672988953133685,2.7783085794076814,6.360386383684673,
2.6672988953133685,2.778265813729975,6.357936090844089,
2.6672988953133685,2.7782487537261824,6.356958624628287,
2.6672988953133685,2.7782316937223897,6.355981158412486,
2.6672988953133685,2.778214633718597,6.355003692196683,
2.6672988953133685,2.778220163549455,6.355320528166274,
2.6672988953133685,2.778225693380313,6.355637364135865,
2.6672988953133685,2.778231223211171,6.355954200105455,
2.6672988953133685,2.7782367530420293,6.3562710360750465,
2.6672988953133685,2.7782539672701208,6.357257338692261,
2.6672988953133685,2.778271181498212,6.358243641309475,
2.6672988953133685,2.7782883957263036,6.359229943926689,
2.66739263660491,2.778322747070337,6.355827150588959,
2.66739263660491,2.77835709841437,6.357795337622668,
2.66739263660491,2.778425723990288,6.361727293489419,
2.667547583718727,2.778494349566206,6.356781433686727,
2.667547583718727,2.778562975142124,6.360713389553479,
2.667547583718727,2.778631600718042,6.36464534542023,
2.6678409141515904,2.7787204792491638,6.352931114337021,
2.6678409141515904,2.7788093577802857,6.35802347905963,
2.6678409141515904,2.7788982363114076,6.363115843782239,
2.6678409141515904,2.7789645250078787,6.366913906319455,
2.6680180729883114,2.77903081370435,6.360561515209112,
2.6680180729883114,2.779097102400821,6.364359577746328,
2.6680180729883114,2.77909717951297,6.364363995947022,
2.6680180729883114,2.779097256625119,6.364368414147715,
2.6680180729883114,2.779097333737268,6.364372832348408,
2.6680180729883114,2.7790919581307088,6.36406483278023,
2.6680180729883114,2.7790865825241493,6.36375683321205,
2.6680180729883114,2.77908120691759,6.363448833643871,
2.6680180729883114,2.779029872681913,6.360507598595053,
2.667888460243241,2.778978538446236,6.3649926268098795,
2.667888460243241,2.778927204210559,6.362051391761062,
2.667888460243241,2.77884471158226,6.35732491231859,
2.6676713318527843,2.778762218953961,6.365038973261751,
2.6676713318527843,2.778679726325662,6.360312493819279,
2.6676713318527843,2.7786556556835293,6.358933347614898,
2.6676112551994704,2.7786315850413965,6.360996340092672,
2.6676112551994704,2.7786075143992637,6.359617193888291,
2.6676112551994704,2.778583443757131,6.35823804768391,
2.668065741139292,2.7787213967566324,6.340102046126703,
2.668065741139292,2.778859349756134,6.348006170769314,
2.668065741139292,2.7789973027556356,6.355910295411926,
2.66890467739526,2.779307405874374,6.325610388582012,
2.66890467739526,2.779617508993112,6.343377988499558,
2.66890467739526,2.779825568376013,6.355298913027883,
2.669366334258489,2.780033627758914,6.340768847709928,
2.669366334258489,2.780241687141815,6.352689772238253,
2.669366334258489,2.7802674699278778,6.354167017063728,
2.669436733526096,2.7802932527139403,6.351610680974509,
2.669436733526096,2.780319035500003,6.353087925799984,
2.669436733526096,2.7803448182860655,6.354565170625458,
2.669436733526096,2.7803503481169236,6.354882006595049,
2.669436733526096,2.7803558779477817,6.35519884256464,
2.669436733526096,2.78036140777864,6.35551567853423,
2.669436733526096,2.780276578270894,6.350655305762224,
2.669212714973118,2.7800889260674957,6.352738944109438,
2.6687495352173456,2.7799012738640974,6.36852551000004,
2.6687495352173456,2.779713621660699,6.357773830728985,
